1670257903471	>>>	T|ADC|SOL,22,4,24,41|ANG,307|MAG,1,1,1,1|WHL,0|MPU,ACC,0.37,-58.04,998.84|MPU,GYR,-0.12,-0.05,0.15|MPU,MAG,-525.56,134.36,216.53
1670257903477	<<<	[C|ADC|T]
1670257903531	>>>	T|ADC|SOL,29,8,22,41|ANG,306|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.18,-58.17,992.86|MPU,GYR,0.03,-0.09,0.03|MPU,MAG,-525.56,134.36,216.53
1670257904592	>>>	T|ADC|SOL,24,4,24,43|ANG,307|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.53,-54.32,993.77|MPU,GYR,-0.01,-0.05,0.13|MPU,MAG,-513.01,146.99,200.93
1670257905681	>>>	T|ADC|SOL,26,4,24,40|ANG,324|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.08,-54.63,996.34|MPU,GYR,-0.16,-0.11,0.05|MPU,MAG,-521.97,130.75,199.20
1670257906793	>>>	T|ADC|SOL,32,3,27,41|ANG,307|MAG,1,1,1,1|WHL,0|MPU,ACC,1.04,-56.40,998.23|MPU,GYR,-0.14,-0.14,0.11|MPU,MAG,-507.64,148.79,206.13
1670257907899	>>>	T|ADC|SOL,26,4,24,43|ANG,296|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.95,-56.03,999.27|MPU,GYR,-0.02,0.02,0.06|MPU,MAG,-514.81,134.36,202.66
1670257908477	<<<	[C|ADC|T]
1670257908532	>>>	T|ADC|SOL,25,3,23,40|ANG,313|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.04,-53.41,997.07|MPU,GYR,-0.10,-0.09,0.05|MPU,MAG,-514.81,134.36,202.66
1670257909013	>>>	T|ADC|SOL,25,4,27,43|ANG,310|MAG,1,1,1,1|WHL,0|MPU,ACC,1.34,-56.76,999.21|MPU,GYR,-0.11,-0.11,0.12|MPU,MAG,-520.18,139.77,211.33
1670257910120	>>>	T|ADC|SOL,24,7,27,41|ANG,298|MAG,1,1,1,1|WHL,0|MPU,ACC,4.33,-59.14,998.41|MPU,GYR,-0.05,-0.05,0.01|MPU,MAG,-523.77,143.38,197.46
1670257911230	>>>	T|ADC|SOL,24,3,31,41|ANG,311|MAG,1,1,1,1|WHL,0|MPU,ACC,0.37,-55.91,994.14|MPU,GYR,-0.13,-0.08,0.05|MPU,MAG,-521.97,137.97,209.60
