1669994147635	<<<	[C|ADC|T]
1669994147690	>>>	T|ADC|SOL,51,15,111,47|ANG,214|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.92,-44.86,950.68|MPU,GYR,-0.02,-0.09,0.24|MPU,MAG,-470.00,-1862.16,-125.00
1669994148163	>>>	T|ADC|SOL,46,14,112,46|ANG,205|MAG,0,1,1,1|WHL,0|MPU,ACC,1.46,-54.20,951.11|MPU,GYR,0.05,0.00,0.19|MPU,MAG,3560.36,57.47,-117.09
1669994148314	<<<	[C|ADC|MAG|X|+]
1669994149271	>>>	T|ADC|SOL,50,13,112,48|ANG,211|MAG,0,1,1,1|WHL,0|MPU,ACC,1.28,-48.83,947.88|MPU,GYR,0.03,0.02,0.10|MPU,MAG,-470.00,8031.17,-103.91
1669994150379	>>>	T|ADC|SOL,48,12,108,46|ANG,212|MAG,0,1,1,1|WHL,0|MPU,ACC,-5.74,-50.72,946.90|MPU,GYR,0.08,-0.05,0.17|MPU,MAG,-470.00,6744.10,-125.00
1669994151492	>>>	T|ADC|SOL,48,12,114,48|ANG,209|MAG,0,1,1,1|WHL,0|MPU,ACC,0.61,-49.68,948.55|MPU,GYR,0.07,0.02,0.15|MPU,MAG,3560.36,57.47,-113.14
1669994152600	>>>	T|ADC|SOL,48,16,112,43|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.73,-46.81,953.25|MPU,GYR,0.11,0.04,0.24|MPU,MAG,3560.36,57.47,-125.00
1669994152634	<<<	[C|ADC|T]
1669994152693	>>>	T|ADC|SOL,50,13,115,49|ANG,211|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.61,-44.49,950.07|MPU,GYR,-0.02,0.04,0.15|MPU,MAG,3560.36,57.47,-125.00
1669994153713	>>>	T|ADC|SOL,49,12,113,44|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.43,-46.57,950.99|MPU,GYR,0.04,0.00,0.18|MPU,MAG,3560.36,57.47,-118.41
1669994154824	>>>	T|ADC|SOL,50,12,111,44|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.73,-45.29,952.88|MPU,GYR,0.19,-0.03,0.23|MPU,MAG,3560.36,57.47,-118.41
1669994155929	>>>	T|ADC|SOL,52,12,109,48|ANG,212|MAG,0,1,1,1|WHL,0|MPU,ACC,0.79,-48.58,948.85|MPU,GYR,0.08,-0.01,0.11|MPU,MAG,-470.00,24285.20,-125.00
1669994157041	>>>	T|ADC|SOL,49,15,119,47|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.12,-51.33,945.80|MPU,GYR,0.10,-0.08,0.24|MPU,MAG,3560.36,57.47,-445.23
1669994157631	<<<	[C|ADC|T]
1669994157689	>>>	T|ADC|SOL,54,15,119,46|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.73,-44.25,948.91|MPU,GYR,0.04,-0.04,0.20|MPU,MAG,-19571.47,-63.77,-2149.18
1669994158153	>>>	T|ADC|SOL,47,12,111,46|ANG,212|MAG,0,1,1,1|WHL,0|MPU,ACC,-4.70,-48.22,944.15|MPU,GYR,0.04,-0.05,0.17|MPU,MAG,-19571.47,-63.77,-2149.18
